500 5
160 159 10.948863428181896
160 160 28.1662249114066
156 161 0.249516615559772
157 162 0.14773837754796926
158 163 0.29843775988475774
159 164 0.25227210950760476
160 165 0.09059904301005506
156 155 0.04499605570890244
157 155 0.1821869716228225
158 155 0.1608408209173355
159 155 0.22795326838638708
160 155 0.24350082544299964
161 161 2.6660357483990307
161 162 20.230669755466852
161 163 -44.21485031466347
161 164 23.133200083437764
161 165 7.102790623901412
162 161 -47.96018499091468
162 162 3.952102544553565
162 163 51.01728045296216
162 164 -23.027337244950072
162 165 10.759581501880524
163 161 35.20188268106223
163 162 -44.63207075576177
163 163 -20.44153669848214
163 164 -2.7639284222383433
163 165 26.128291955338707
164 161 15.465825704808069
164 162 20.894076883509083
164 163 22.18647773283413
164 164 -25.57537324547615
164 165 -27.865133715155565
165 161 1.9420354218775606
165 162 18.75670715960473
165 163 -23.535798218495472
165 164 40.86795784705213
165 165 -28.94313522620514
161 166 0.18541678701405231
162 167 0.08962247347342134
163 168 0.07436314313950647
164 169 0.052548912836020235
165 170 0.2832810682772204
161 160 0.07616918640456324
162 160 0.15568281841333462
163 160 0.13272731878779956
164 160 0.24525280483600242
165 160 0.21451401617527263
166 166 -8.245061625028276
166 167 -1.264404880208971
166 168 -23.954943694393524
166 169 2.0173443859374873
166 170 40.40520909828121
167 166 -43.248932417946754
167 167 -26.771262591865007
167 168 15.842977768562228
167 169 41.94788856752829
167 170 1.325137377120391
168 166 9.190917617266432
168 167 -26.361680948070486
168 168 -29.133673723663115
168 169 12.997987104825913
168 170 19.442134044721172
169 166 27.00270016247445
169 167 -4.373762572565799
169 168 22.116170122834788
169 169 -38.68171711958934
169 170 -9.25650190495198
170 166 -4.305006422688278
170 167 66.35000445806523
170 168 9.739240908637255
170 169 6.699977549140283
170 170 -49.41831280032893
166 171 0.16951730127056044
167 172 0.17102745725947446
168 173 0.21081468513086457
169 174 0.1974167483676265
170 175 0.03291405100249776
166 165 0.08578550809157785
167 165 0.27546277429358457
168 165 0.12695768941400778
169 165 0.24989270140465936
170 165 0.1699841058779541
171 171 -14.576998415399906
171 172 34.02472488528316
171 173 -1.5871622077560952
171 174 26.49624034754152
171 175 -34.485728351723125
172 171 54.93768073586139
172 172 -65.27944647361666
172 173 18.549879948643735
172 174 -4.4252136268579045
172 175 -1.4686117080083243
173 171 -0.19684428680986954
173 172 2.2889571243427445
173 173 26.907860353198835
173 174 -10.263452840169853
173 175 -12.638111588637694
174 171 -20.113331977240616
174 172 -4.839413389776084
174 173 -3.580257547831942
174 174 41.634964525972634
174 175 18.643644540425008
175 171 -14.214777431649567
175 172 11.960801409468724
175 173 -43.0782408449561
175 174 -21.767847458862402
175 175 42.149383881117394
171 176 0.19128015343295532
172 177 0.1758315738342612
173 178 0.23894517836916207
174 179 0.17272993149430163
175 180 0.012967461386519474
171 170 0.18586361399619528
172 170 0.296391470379619
173 170 0.11978624590504569
174 170 0.09765708417066099
175 170 0.20057004355840582
176 176 -7.431557011481478
176 177 61.11090817271377
176 178 -15.503561633551634
176 179 0.8874264580998914
176 180 -15.747799496657914
177 176 -13.479446923206119
177 177 -4.794747147135536
177 178 10.662979408894527
177 179 -19.7679840356242
177 180 38.6209155640492
178 176 42.06701229606736
178 177 4.074065183047963
178 178 -36.062032601078684
178 179 -10.69181333909903
178 180 -9.715077665898948
179 176 -50.400976894260054
179 177 -7.284250004302103
179 178 17.90036930023315
179 179 54.10332630971238
179 180 -20.34140781537191
180 176 33.53434751757095
180 177 -17.280458243055044
180 178 14.489447925793915
180 179 -34.37653089175489
180 180 5.6823764608555045
176 181 0.07366046630595526
177 182 0.17230209393050286
178 183 0.11817519273737606
179 184 0.258870697756114
180 185 0.28201707668321535
176 175 0.046654360850134656
177 175 0.14879757991778522
178 175 0.029855768906783518
179 175 0.2474646116342829
180 175 0.26699889816394956
181 181 2.0800617219187987
181 182 1.8532354888222493
181 183 40.73983370269623
181 184 -12.972093988953162
181 185 -70.58466332819178
182 181 -46.12748500472167
182 182 11.302051876398725
182 183 4.781023208239704
182 184 17.764682875469703
182 185 39.48772316516215
183 181 -11.87700576423861
183 182 -16.67918519387516
183 183 1.1008051291358587
183 184 43.09168513152696
183 185 13.860154082727334
184 181 18.76832893813277
184 182 -31.968086259039918
184 183 8.924860546527302
184 184 -1.9997431324877313
184 185 2.054111485435723
185 181 30.04123815421983
185 182 30.057499433233087
185 183 -33.10817145359217
185 184 -31.46346432767132
185 185 -9.062488982270063
181 186 0.24992025643994364
182 187 0.186369896457434
183 188 0.17325695496469187
184 189 0.14123146111555304
185 190 0.04301200869160084
181 180 0.1433901408721891
182 180 0.1423447318007438
183 180 0.0069294726767042064
184 180 0.17039260114350993
185 180 0.26567050248042773
186 186 20.05374603525929
186 187 24.41814030099979
186 188 50.67269650159532
186 189 -49.08147312846733
186 190 -36.54257098085109
187 186 0.09166072889009722
187 187 -16.787097518277438
187 188 -30.054054121772907
187 189 5.330592687260875
187 190 47.72810257556369
188 186 -20.439982612276975
188 187 -31.824673981777696
188 188 40.09858369689319
188 189 -16.225310545219877
188 190 10.463902702536023
189 186 34.116655152862435
189 187 0.5637274600983048
189 188 -10.963484455966245
189 189 9.582055060894685
189 190 -12.577478462196865
190 186 -21.275171991049028
190 187 27.99226266064712
190 188 -13.545150713229734
190 189 27.16745755570771
190 190 -31.168741151649485
186 191 0.165846673909942
187 192 0.24754736939981695
188 193 0.2705775641593771
189 194 0.19617959649988626
190 195 0.18081538332101377
186 185 0.21189915067929607
187 185 0.21504281290970653
188 185 0.27732386458750324
189 185 0.18684607421762528
190 185 0.18734593529839744
191 191 -1.151067694197056
191 192 14.106656633067104
191 193 -50.522674940719405
191 194 1.0656300903731315
191 195 31.037793053402016
192 191 18.00701180836606
192 192 -18.476405281381105
192 193 17.515467659039473
192 194 47.748005957830344
192 195 -54.86046341176796
193 191 -46.15812839306781
193 192 8.421575099402173
193 193 14.568078098274006
193 194 -7.985892387902623
193 195 35.680967695763556
194 191 38.23985455292904
194 192 -22.31661725810387
194 193 -18.50018792311796
194 194 -26.303774203617763
194 195 15.789573832743331
195 191 -14.028838320578753
195 192 19.63611797227533
195 193 22.740380279878174
195 194 -28.146595078939562
195 195 3.3795779168459332
191 196 0.12503188138787225
192 197 0.21125224079957247
193 198 0.04135093613240837
194 199 0.06529664282478351
195 200 0.08764484420632161
191 190 0.09009621238862826
192 190 0.07823079610753621
193 190 0.08772674830598155
194 190 0.13674262383043032
195 190 0.22951586587668882
196 196 17.038388573446895
196 197 23.34263820446646
196 198 -12.682138540261251
196 199 -43.476858094096926
196 200 13.942885867142587
197 196 -43.327406707084116
197 197 -0.8558326379012965
197 198 -14.856207463152092
197 199 34.45616477088154
197 200 20.303066735889843
198 196 40.34921542971735
198 197 -25.888713252314684
198 198 -0.4829791107011521
198 199 -34.49510921069345
198 200 20.00443963407175
199 196 1.2606113859294839
199 197 38.548752181122495
199 198 -32.0235128699283
199 199 16.01712791903147
199 200 -16.604390720446276
200 196 -19.243330767863924
200 197 -16.698944448010753
200 198 47.972402429590744
200 199 29.465764386060812
200 200 -36.679150174068404
196 201 0.20415562130380374
197 202 0.2838714530128097
198 203 0.255138787383105
199 204 0.28498193741303546
200 205 0.1754106879439797
196 195 0.046080949917348034
197 195 0.14192043467807022
198 195 0.17385047409955912
199 195 0.11288436251630729
200 195 0.1063123610133306
201 201 -8.795473544789566
201 202 1.6194127790641857
201 203 12.229218475618485
201 204 -24.77453528545761
201 205 36.62924508482284
202 201 41.00224352795267
202 202 -34.7935825787797
202 203 33.16370925059087
202 204 -10.659057175228646
202 205 -5.8827828209852395
203 201 -30.57162673717229
203 202 36.453660598762596
203 203 23.827906952316265
203 204 -22.398570102988565
203 205 8.133653318686187
204 201 -18.15724082827128
204 202 -15.52495806877438
204 203 -33.50558008145429
204 204 60.459239697739804
204 205 -39.882377801603226
205 201 31.83752067371594
205 202 3.88740764300496
205 203 -32.85820434943525
205 204 -7.241403615546938
205 205 7.267454955393991
201 206 0.11036480718497245
202 207 0.15779963193893023
203 208 0.053895354346663836
204 209 0.18781228923858187
205 210 0.10782977966131647
201 200 0.1374074733319494
202 200 0.24745637046747765
203 200 0.25205053589773607
204 200 0.2798622397947967
205 200 0.0651986244777589
206 206 -3.0164702000415917
206 207 41.2882190427816
206 208 -39.83286184712596
206 209 6.029750812360924
206 210 -0.2190268607246904
207 206 10.16194499477773
207 207 -0.9597066132284531
207 208 -10.319339127154803
207 209 28.31301121183767
207 210 -14.545017160369767
208 206 -31.905860835785113
208 207 -50.65829716360839
208 208 29.844228961090952
208 209 -23.383733194595283
208 210 48.78062537972857
209 206 -33.88417067953539
209 207 35.0915437957694
209 208 36.592791949399384
209 209 -0.23364380657539743
209 210 -21.603673240353373
210 206 46.02838074243068
210 207 -15.54386322101033
210 208 -4.973718827732023
210 209 -0.7034188578863677
210 210 -18.548538525450347
206 211 0.054504491544788224
207 212 0.29531860694444606
208 213 0.2160027371986763
209 214 0.2329801191343808
210 215 0.11838413024709675
206 205 0.2459937181040328
207 205 0.002695095055850727
208 205 0.07637144953166168
209 205 0.12362027846617508
210 205 0.26563854844312323
211 211 14.18538924745313
211 212 24.48972495469338
211 213 5.130026632738007
211 214 -69.05101401255665
211 215 -2.1265287793266587
212 211 10.887531529451762
212 212 -6.326308486738071
212 213 -38.113339553116674
212 214 37.8091175867148
212 215 -0.013726873493792775
213 211 -47.99446629948329
213 212 28.849837387103673
213 213 -7.456914751225973
213 214 26.65221111454605
213 215 5.764013125894486
214 211 20.945620028764367
214 212 -24.771011113969497
214 213 47.10750989628136
214 214 -7.681912355571698
214 215 -19.38030075382061
215 211 -22.220439277364434
215 212 8.984554131565853
215 213 -29.320027944947388
215 214 -2.527133891118232
215 215 33.9821268809972
211 216 0.2835594683375549
212 217 0.22116593343508553
213 218 0.1028064549397667
214 219 0.25271720475749154
215 220 0.1161723811734169
211 210 0.2378566489500755
212 210 0.28791000131512046
213 210 0.25784952133225575
214 210 0.12321808190179907
215 210 0.12054412844261554
216 216 32.23880388032361
216 217 -8.919580379318502
216 218 7.178175867305721
216 219 6.082267704703206
216 220 -27.09084354219386
217 216 -16.425422031758256
217 217 -7.145545792524989
217 218 64.36813819948604
217 219 -58.88998113102386
217 220 -12.394355663062727
218 216 9.262705827646453
218 217 40.597399656883184
218 218 -18.125434743632503
218 219 -32.36949348183522
218 220 4.513443477613921
219 216 -23.93309986840347
219 217 -12.924489972818266
219 218 -7.351039896930354
219 219 44.17349732083472
219 220 1.1251940708118553
220 216 3.6331195678653065
220 217 9.4474194095834
220 218 -34.87810331388747
220 219 -5.176614045022704
220 220 40.335812562613825
216 221 0.08737102402763798
217 222 0.08384860863517314
218 223 0.1349622866284623
219 224 0.11669314368229534
220 225 0.12324595074295334
216 215 0.10267767585347091
217 215 0.060823006243163696
218 215 0.13964727280517436
219 215 0.262109590215064
220 215 0.09886469038751655
221 221 -34.92464111521012
221 222 34.77607290413811
221 223 6.92695065777328
221 224 -25.912568815185693
221 225 38.08846984479244
222 221 -47.98157683380271
222 222 16.448501251091358
222 223 -5.3742031005167625
222 224 36.686481160347356
222 225 4.105840709443737
223 221 27.1792961899901
223 222 -30.05413620116902
223 223 -1.3715289561825654
223 224 0.8527382734982323
223 225 6.72289557983939
224 221 35.32775439237743
224 222 12.422356825803936
224 223 -50.95668112842726
224 224 -2.523907034109085
224 225 -45.12935950315767
225 221 2.096315443972604
225 222 -12.293377511788163
225 223 45.974689146402724
225 224 -14.461095158474143
225 225 10.154086010759908
221 226 0.03565603852464858
222 227 0.2807191291304762
223 228 0.26944472328878943
224 229 0.06572390492065225
225 230 0.13397128870510772
221 220 0.054941423216999526
222 220 0.0017630607070253657
223 220 0.13804410423927563
224 220 0.10347732026421386
225 220 0.19844215451056174
226 226 -26.148896179219165
226 227 7.102634907489453
226 228 38.00678542418855
226 229 -29.53816916274188
226 230 9.755557269628534
227 226 6.283592201881946
227 227 20.267193070152487
227 228 -46.61278471993627
227 229 14.527480058951422
227 230 17.35236925643942
228 226 -12.450556570627803
228 227 -13.838842611816037
228 228 16.216654261706157
228 229 -0.22922733314099691
228 230 25.93813016456173
229 226 -36.625419045414134
229 227 -20.036139685745468
229 228 17.193090367345658
229 229 44.669790607005766
229 230 -58.20206719477591
230 226 55.40913639691434
230 227 6.654660685543382
230 228 -18.934714161087204
230 229 -19.587429112144523
230 230 -5.915063601641742
226 231 0.28234959075836824
227 232 0.11072398403121739
228 233 0.07753530450027908
229 234 0.004100696632118072
230 235 0.23060575664961402
226 225 0.12805691472810246
227 225 0.2510477553359253
228 225 0.2941389928562775
229 225 0.18088713593600955
230 225 0.1373806764483544
231 231 46.45027386590728
231 232 8.508714094055241
231 233 -30.218353830432733
231 234 18.927135562227196
231 235 -23.407750987924313
232 231 -11.352582777876387
232 232 -31.072032400657655
232 233 25.22897292175471
232 234 -8.809405286046964
232 235 17.343967336414753
233 231 5.550886602850903
233 232 -39.23390435006635
233 233 -9.063891617035235
233 234 50.38167344112371
233 235 16.349819432649316
234 231 -43.19638265358782
234 232 25.354339951202537
234 233 -12.441786419407364
234 234 -42.79427222149784
234 235 34.836381732356045
235 231 9.062061984688102
235 232 20.89714978313009
235 233 19.643875827927765
235 234 11.456305468298336
235 235 -38.935089090265365
231 236 0.10437081579208045
232 237 0.0014820234055249015
233 238 0.13200269211993976
234 239 0.048788285253388054
235 240 0.13731936974499107
231 230 0.10786455110862114
232 230 0.2734271066383957
233 230 0.27309760091517893
234 230 0.2978172350837644
235 230 0.11137318612482096
236 236 -16.989256504504237
236 237 -48.366284224830686
236 238 27.68897497327522
236 239 15.252852578425633
236 240 -15.284611223440834
237 236 -7.215556518998826
237 237 62.94069852138959
237 238 -15.879622954018956
237 239 -9.600054137466818
237 240 16.348176485524025
238 236 2.744187006999174
238 237 -16.945933204869974
238 238 -27.94310232238174
238 239 50.51594059547738
238 240 -26.53695017575303
239 236 18.794177612406497
239 237 -32.835255695611544
239 238 -7.6603723853413
239 239 -30.54972061310337
239 240 37.54573579557607
240 236 10.470179591865323
240 237 36.3879559627456
240 238 15.405771485624923
240 239 -18.846649650337042
240 240 -14.140866411019779
236 241 0.11383939519826296
237 242 0.1919674805502886
238 243 0.2919565871132565
239 244 0.1970107901293631
240 245 0.14991751382222734
236 235 0.2901523292510917
237 235 0.16210348834863228
238 235 0.19788308881826794
239 235 0.00847002805735204
240 235 0.07530423258107573
241 241 -16.36513004146272
241 242 -23.72747804457752
241 243 3.781976173897878
241 244 52.14257576611412
241 245 -10.008777475533853
242 241 -22.644273741631807
242 242 32.54854719650614
242 243 14.614631946721026
242 244 -21.49150338308827
242 245 -26.27800246938557
243 241 52.38601616354811
243 242 -13.101676876222545
243 243 -18.774008688247914
243 244 26.390232278514027
243 245 -17.456969974244515
244 241 12.522297017897188
244 242 -6.874097318709945
244 243 16.84726558200466
244 244 -54.65032773285767
244 245 37.21275572845911
245 241 -38.284406102300416
245 242 3.4174094543623545
245 243 -17.553408875966415
245 244 36.67143417118031
245 245 3.9151745144861767
241 246 0.16204838982739103
242 247 0.0490734462897914
243 248 0.14543606836736045
244 249 0.11795831881408878
245 250 0.13255848797309078
241 240 0.038136150381711385
242 240 0.21381046137290444
243 240 0.10857434449502669
244 240 0.2033745167258829
245 240 0.14669304879473863
246 246 -47.02959448487103
246 247 10.653945027509275
246 248 -0.3866885003444052
246 249 30.98144013045524
246 250 19.168825730248827
247 246 -15.78337005057989
247 247 0.8969787855305609
247 248 53.96974444645925
247 249 -20.17603961283596
247 250 -3.8315796917381038
248 246 20.25568303136602
248 247 0.43034798666495755
248 248 1.6996489778127686
248 249 13.697238674965602
248 250 -43.08932392841096
249 246 33.40461003285273
249 247 -33.930645895208
249 248 19.357349610291536
249 249 -23.683463606329546
249 250 1.9675646731244172
250 246 6.315504487872208
250 247 23.34325734850477
250 248 -68.87649300253031
250 249 2.059352803339022
250 250 25.345978184315946
246 251 0.24737371409593312
247 252 0.10468978853788284
248 253 0.22255790090971242
249 254 0.02237750550889106
250 255 0.2815794251939298
246 245 0.16116773951413846
247 245 0.11549786059645747
248 245 0.011541290601114107
249 245 0.18070767600478113
250 245 0.18263165124702618
251 251 -0.5150015822437721
251 252 -19.259535136571845
251 253 -16.40829161951924
251 254 20.823531428665518
251 255 23.22635959699128
252 251 34.253875201107405
252 252 -30.120365060644183
252 253 35.06561605087041
252 254 0.03176624647334976
252 255 -31.296934019640553
253 251 -21.376242745507305
253 252 2.9287218637648187
253 253 3.5101825446660557
253 254 -5.523525042129268
253 255 34.64937087379745
254 251 -33.416840413499195
254 252 33.9442942241979
254 253 -23.59024868006113
254 254 44.719869785596465
254 255 -46.43736347059559
255 251 21.822448530749956
255 252 11.728592982617148
255 253 -5.188965962771198
255 254 -54.65006788537106
255 255 25.607480639421453
251 256 0.07035232878028186
252 257 0.13963756214175374
253 258 0.005033740349974392
254 259 0.22468518769872822
255 260 0.12782715317141977
251 250 0.17631506514678655
252 250 0.012971616490757154
253 250 0.24104638242196397
254 250 0.09265397636871901
255 250 0.019300858882694106
256 256 -9.544198463247378
256 257 4.412722204101677
256 258 24.608103616088776
256 259 16.066525187707715
256 260 -39.56380236827652
257 256 34.317900464599404
257 257 -43.88988017871315
257 258 5.8488499588541325
257 259 27.660664859033538
257 260 -16.89235795034037
258 256 -34.86564996637536
258 257 37.10316001012636
258 258 -34.0042241946982
258 259 -4.881536079687442
258 260 32.58875938513021
259 256 37.18873308161579
259 257 12.480852164360092
259 258 4.853559926464925
259 259 -44.30666161743956
259 260 -9.429030923286007
260 256 -36.88086218886266
260 257 -15.693521818518454
260 258 -1.24884123615352
260 259 18.421906758871668
260 260 41.86264892202741
256 261 0.27042730794733627
257 262 0.1536049993308413
258 263 0.20021605950996432
259 264 0.12892022677948436
260 265 0.11554684770459461
256 255 0.06432100343926885
257 255 0.2117218642865823
258 255 0.03360148186080223
259 255 0.11765900326377227
260 255 0.13666741395725784
261 261 27.947190697392244
261 262 -14.79923339516382
261 263 -13.01274566176338
261 264 46.65657064622333
261 265 -28.827736145010157
262 261 -29.204446105080134
262 262 -3.1536459417162384
262 263 7.317880206471694
262 264 -10.895254299804293
262 265 29.166888575405864
263 261 -13.581013647028787
263 262 35.071694698229116
263 263 -44.52367186716346
263 264 8.371918322133117
263 265 6.23756591799025
264 261 5.259948981701954
264 262 -20.894878891607156
264 263 -19.31172604730994
264 264 -14.050532115671263
264 265 45.08281471250904
265 261 22.119494429041907
265 262 -3.6283740029876723
265 263 56.89040136125236
265 264 -20.711887239071277
265 265 -45.529708293619485
261 266 0.1933527357363806
262 267 0.0013224968586888596
263 268 0.15953184324196126
264 269 0.00207031112528977
265 270 0.12069862706993599
261 260 0.09105079583923101
262 260 0.21933996605524161
263 260 0.025530758403455953
264 260 0.07369241775489156
265 260 0.16070570558839561
266 266 16.48274573425435
266 267 -54.83210801499611
266 268 17.944841562451607
266 269 6.29136651856
266 270 21.725301764454212
267 266 -12.78156269808614
267 267 6.244417666584143
267 268 4.813231855406988
267 269 25.18381413087965
267 270 -31.02483336144491
268 266 -49.43498010372072
268 267 2.5726310995253807
268 268 19.315527024180813
268 269 -9.774668328949259
268 270 31.78747779954094
269 266 57.22905741888988
269 267 6.23981922598777
269 268 -47.91156294603852
269 269 18.578867039093545
269 270 -19.11576317386018
270 266 11.104392704329193
270 267 36.204457621651166
270 268 -5.599664708731422
270 269 -34.448471602739566
270 270 -6.396230685032148
266 271 0.1540411050659068
267 272 0.08564940352749591
268 273 0.18647420400579498
269 274 0.11403662166866262
270 275 0.18461183840238077
266 265 0.09979023438035513
267 265 0.1668777143180571
268 265 0.28201045008295
269 265 0.09349569951866392
270 265 0.24637539799193695
271 271 -24.23696018530911
271 272 -29.76415431169555
271 273 35.730781150382036
271 274 26.869005544619082
271 275 -14.64159730088975
272 271 -5.930403373497662
272 272 -34.719200065058615
272 273 6.602624200425261
272 274 -25.892659589223243
272 275 70.81629305767348
273 271 25.051958816829874
273 272 -19.914899603943855
273 273 -9.351156861969496
273 274 27.971097704510683
273 275 -17.85202601503918
274 271 23.230467734806098
274 272 39.14383376787299
274 273 -11.780119352347388
274 274 -26.13305344592233
274 275 -26.576280485100053
275 271 -39.0391228584571
275 272 4.712410117778998
275 273 3.832256971632987
275 274 0.6469202251542839
275 275 29.102860087024677
271 276 0.12940649059551712
272 277 0.04140392515437303
273 278 0.04120925913873219
274 279 0.1566860990190789
275 280 0.1356398945172896
271 270 0.13221573184997795
272 270 0.0815587330701998
273 270 0.06685658995599406
274 270 0.0026684904344239646
275 270 0.02540618561150787
276 276 -15.069378553824428
276 277 -11.643147123780357
276 278 8.933728037388056
276 279 -12.968610702818602
276 280 54.634546429058766
277 276 49.87660835744588
277 277 -53.07885653448544
277 278 -11.781630570494231
277 279 -17.995481395054284
277 280 -20.384622652720147
278 276 24.343491723252566
278 277 24.991674980243015
278 278 -7.230539159206299
278 279 -15.589771520049421
278 280 -47.883241704653045
279 276 -27.898048113220007
279 277 22.443811784170624
279 278 -23.277820729486837
279 279 38.39948157194464
279 280 10.318280315868947
280 276 -20.95636245056227
280 277 11.75446011274997
280 278 36.182540365137314
280 279 0.275537036968649
280 280 1.1417168563440208
276 281 0.21867890438548065
277 282 0.261950625595545
278 283 0.21769781266406302
279 284 0.23730312223754402
280 285 0.2232122578919963
276 275 0.16355489265925124
277 275 0.21250799140218815
278 275 0.12163414333928113
279 275 0.012659437276349593
280 275 0.2570344068934757
281 281 -30.041445573334528
281 282 14.921433374663373
281 283 -46.615826141866634
281 284 -5.090736490156369
281 285 44.43177971899425
282 281 -38.489685093065525
282 282 2.1169918662353213
282 283 52.478800895698214
282 284 2.4840361809338134
282 285 2.706452291975626
283 281 -10.312722584765934
283 282 -19.441684940086095
283 283 1.3597479032652526
283 284 19.532080825955408
283 285 26.277966195609363
284 281 43.750505327712034
284 282 3.813458708848878
284 283 29.157459615873954
284 284 -36.24749057796516
284 285 -34.87478966564804
285 281 12.793976789496996
285 282 -6.038673543669572
285 283 -29.947000963628238
285 284 32.478905197500794
285 285 -17.49686851697606
281 286 0.1381895071479287
282 287 0.29973903495767484
283 288 0.08657511067237122
284 289 0.10733142539808693
285 290 0.22804406993153378
281 280 0.26888982596031424
282 280 0.01957723509726048
283 280 0.05956224220816204
284 280 0.2623752207312783
285 280 0.11646878532105247
286 286 -10.848144104653398
286 287 33.814660747007295
286 288 15.21350628007527
286 289 -25.904607859505468
286 290 -0.24759865377337
287 286 -37.64949828951002
287 287 10.795388355674403
287 288 32.98098135735857
287 289 28.150422946212764
287 290 -19.24198621681631
288 286 16.15994070045046
288 287 24.45542843941719
288 288 -13.977316134518913
288 289 -2.1957968648283006
288 290 -31.96135635866023
289 286 9.2097235858681
289 287 -20.927894318083858
289 288 -29.569627783434452
289 289 -13.162003458069899
289 290 45.23697771665671
290 286 36.90640400346625
290 287 -71.09529117507303
290 288 11.46224456416261
290 289 25.618966017165263
290 290 -5.165708157232828
286 291 0.21482127849488494
287 292 0.204722652247968
288 293 0.10586624957873225
289 294 0.13102728527394072
290 295 0.2810524006283172
286 285 0.15571437578628203
287 285 0.1351213749496323
288 285 0.2236511362875412
289 285 0.07318012858612315
290 285 0.27096534822941737
291 291 11.862320837563576
291 292 -14.205348499184405
291 293 -4.428220642167019
291 294 -25.83696621494579
291 295 66.0925040394113
292 291 -31.476832553624195
292 292 29.67845543422422
292 293 9.377150178505529
292 294 11.103160589443712
292 295 -24.318975966511182
293 291 -10.269355506967337
293 292 -3.32593481686847
293 293 55.33331517804376
293 294 -14.786791870369546
293 295 -15.176840134248371
294 291 -23.300855884361923
294 292 -5.125972367766996
294 293 -26.26046280358414
294 294 39.2071594066181
294 295 -5.468968325067915
295 291 50.018161510480596
295 292 -13.70054348037311
295 293 -39.44060856619661
295 294 -8.315313811862126
295 295 6.109600472505217
291 296 0.2825378454313091
292 297 0.18322937235266928
293 298 0.025512732273076242
294 299 0.18662409845643427
295 300 0.03760801610652735
291 290 0.23139943159834808
292 290 0.10599058345597191
293 290 0.2932519601979737
294 290 0.24113958043254058
295 290 0.08255040705959667
296 296 11.995163003124027
296 297 37.27602234841764
296 298 -37.36399506797321
296 299 17.488972820962932
296 300 -50.06355941799469
297 296 -9.55843678344975
297 297 -0.7151057019658612
297 298 23.874256764425663
297 299 3.0823364210447384
297 300 -3.5047044086374632
298 296 33.6374941721633
298 297 -32.75054447612831
298 298 9.775143029181116
298 299 9.985142654997153
298 300 4.685595826717654
299 296 -21.609991699565736
299 297 -13.15094655944898
299 298 -7.918237081966416
299 299 47.54576978678894
299 300 17.208641976107266
300 296 -21.84589014554292
300 297 12.768527471677817
300 298 14.596863592921489
300 299 -69.78373663022803
300 300 32.36936440476723
296 301 0.17017437399454033
297 302 0.24830598314896996
298 303 0.022240815703603877
299 304 0.10281003201147527
300 305 0.2872759448616678
296 295 0.1324804554521478
297 295 0.16218407342025729
298 295 0.21165927689178396
299 295 0.20183612445060914
300 295 0.030057378867939154
301 301 -28.19394081725238
301 302 14.835623527094873
301 303 30.61848690614707
301 304 -19.000834921999264
301 305 9.834152376696274
302 301 5.687735355611557
302 302 29.901046079667147
302 303 -23.38684980490498
302 304 47.011273676164166
302 305 -32.326515831362
303 301 52.201276162759235
303 302 10.012057512192206
303 303 -51.87535796765379
303 304 -31.09985104447722
303 305 6.530791877216193
304 301 -19.423649563923238
304 302 -33.02610006053465
304 303 11.071403366534895
304 304 13.376025418569487
304 305 18.764337524708154
305 301 -4.503135756668941
305 302 -4.080264986666309
305 303 44.631492984596434
305 304 -31.6488928707575
305 305 -7.742825904078827
301 306 0.12343381528718911
302 307 0.03732352532114096
303 308 0.039220420703992384
304 309 0.1749300473517738
305 310 0.027198390935808846
301 300 0.05580613724781673
302 300 0.05028346377622217
303 300 0.14430002780764634
304 300 0.11244921890306493
305 300 0.09131111184956694
306 306 0.3618253572876471
306 307 41.9178461625465
306 308 46.33512780024126
306 309 -45.930838208136734
306 310 -45.21323488485239
307 306 -19.734752901836792
307 307 12.877775418791039
307 308 -16.07245481347845
307 309 0.9901161193096807
307 310 42.02570316033616
308 306 13.44569807733491
308 307 -39.59247254452801
308 308 15.631084951973232
308 309 21.278753808571555
308 310 -23.891488157343925
309 306 -9.087529406749832
309 307 13.477742616455783
309 308 -18.38747387568225
309 309 19.2332564619833
309 310 -10.73495574908221
310 306 44.003877947151
310 307 -38.32261270045525
310 308 -18.718614411916295
310 309 -10.040114750889668
310 310 16.67754397263484
306 311 0.052235732141827036
307 312 0.22752371014458567
308 313 0.0697969468197279
309 314 0.20262149974063506
310 315 0.10575314438580087
306 305 0.21404197915715503
307 305 0.2621562084777581
308 305 0.06968807518928477
309 305 0.05847110134752853
310 305 0.012796551081420193
311 311 19.383427261611537
311 312 12.086531057675444
311 313 -52.83244470191303
311 314 17.528846340206538
311 315 22.404990983184938
312 311 -26.755863503807095
312 312 -11.020284397761566
312 313 16.862375753292092
312 314 -29.56721523396819
312 315 43.85529605831191
313 311 -0.4259858063248282
313 312 31.437275710714854
313 313 2.4088161064627167
313 314 -35.87933777025618
313 315 6.245217447184104
314 311 30.573113345602884
314 312 -42.45145919586215
314 313 6.242155642208846
314 314 33.1335291646633
314 315 -27.20981997998955
315 311 -9.236417099511659
315 312 -5.244504053081519
315 313 27.93015249365489
315 314 25.204284103998233
315 315 -48.70934023897336
311 316 0.29189989133629546
312 317 0.0009306544923459503
313 318 0.03325649764898453
314 319 0.1779343186469138
315 320 0.05502120842880049
311 310 0.22755838329063094
312 310 0.06515701103720281
313 310 0.017471814554024512
314 310 0.060081397852400804
315 310 0.15351639275046927
316 316 -38.939344675516445
316 317 -45.778034370533746
316 318 0.419251638494006
316 319 10.758327409819897
316 320 54.42411305012385
